id,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mnt_wines,mnt_fruits,mnt_meat_products,mnt_fish_products,mnt_sweet_products,mnt_gold_prods,num_deals_purchases,num_web_purchases,num_catalog_purchases,num_store_purchases,num_web_visits_month,accepted_cmp_3,accepted_cmp_4,accepted_cmp_5,accepted_cmp_1,accepted_cmp_2,complain,age,customer_years,num_no_deal_purchases
8754,PhD,Together,45068.0,0,1,2013-05-16,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,48,8.63,2
1987,High School,Single,21063.0,1,0,2013-09-25,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,35,8.27,3
11007,PhD,Married,29187.0,1,0,2013-09-05,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,54,8.32,3
7426,Master,Married,54690.0,1,1,2013-07-11,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,51,8.48,6
9153,PhD,Married,59304.0,0,1,2013-07-29,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,58,8.43,22
10379,Master,Single,59247.0,0,2,2013-08-11,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,60,8.39,11
9204,Undergraduate,Widow,66731.0,0,1,2012-12-09,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,52,9.06,9
3197,Undergraduate,Married,77353.0,0,1,2013-12-16,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,42,8.04,16
2920,PhD,Single,52614.0,0,1,2012-01-12,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,47,9.97,12
6961,Undergraduate,Married,26751.0,2,0,2014-05-22,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,48,7.61,2
4673,PhD,Married,81300.0,0,1,2012-10-30,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,59,9.17,15
9937,Undergraduate,Single,70337.0,0,0,2014-02-01,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,43,7.92,15
8779,Master,Married,36145.0,1,0,2013-06-16,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,37,8.54,4
9596,PhD,Single,65295.0,0,0,2013-12-23,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,42,8.02,18
2891,Undergraduate,Widow,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,59,8.21,19
4910,Undergraduate,Widow,68743.0,0,0,2012-08-30,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,55,9.34,28
75,Master,Together,41039.0,0,0,2013-07-25,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,40,8.44,13
10120,Undergraduate,Together,38946.0,0,1,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,67,8.19,8
6327,Undergraduate,Together,65777.0,0,0,2013-12-19,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,55,8.04,15
10142,PhD,Widow,66476.0,0,1,2013-07-03,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,46,8.5,16
9826,PhD,Single,86857.0,0,0,2012-12-09,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,50,9.06,20
1501,PhD,Married,160803.0,0,0,2012-04-08,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,40,9.73,14
10767,PhD,Together,77845.0,0,0,2014-05-16,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,33,7.63,19
7279,PhD,Together,69476.0,0,0,2013-09-30,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,53,8.25,13
7230,PhD,Widow,50611.0,0,1,2012-04-10,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,62,9.73,10
143,Undergraduate,Single,61209.0,0,0,2013-08-25,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,52,8.35,11
450,Master,Together,42315.0,0,1,2013-12-07,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,64,8.07,6
9316,High School,Together,13084.0,0,0,2013-02-11,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,70,8.89,3
6379,Master,Widow,47570.0,1,1,2013-05-29,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,73,8.59,3
9239,Master,Married,61923.0,0,2,2013-07-26,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,61,8.44,6
8315,Undergraduate,Single,34824.0,0,0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,27,7.77,2
2868,PhD,Single,26518.0,1,1,2013-08-04,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,73,8.41,2
10888,Undergraduate,Single,45938.0,0,0,2013-03-11,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,61,8.81,16
1277,Undergraduate,Together,78468.0,0,0,2014-09-04,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,62,7.33,26
9977,Undergraduate,Widow,78901.0,0,1,2013-09-17,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,49,8.29,14
10196,Undergraduate,Married,71427.0,2,0,2014-12-03,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,44,7.08,16
6384,Undergraduate,Widow,71022.0,0,1,2014-11-02,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,44,7.16,15
8029,Master,Single,90247.0,0,0,2014-04-29,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,34,7.68,13
968,Master,Widow,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,54,8.02,6
6988,Undergraduate,Married,71952.0,1,0,2013-10-01,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,36,8.25,18
4472,PhD,Widow,35682.0,1,0,2014-06-27,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,52,7.52,4
6991,Undergraduate,Widow,43185.0,0,1,2013-10-04,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,71,8.24,16
3336,PhD,Together,66375.0,0,1,2013-11-21,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,74,8.11,8
4301,Master,Married,35178.0,1,0,2013-10-01,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,51,8.25,3
1940,Undergraduate,Married,25252.0,1,0,2013-12-07,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,36,8.07,2
1272,Master,Single,55250.0,0,1,2012-10-21,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,57,9.2,18
1388,Undergraduate,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,47,8.86,4
1044,Undergraduate,Together,58398.0,0,0,2013-05-14,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,69,8.64,14
6969,Undergraduate,Together,50272.0,1,0,2013-07-08,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,40,8.48,7
10479,PhD,Married,76618.0,0,0,2012-07-12,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,47,9.47,9
3619,Master,Widow,87305.0,0,0,2012-09-23,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,62,9.27,15
1715,Undergraduate,Together,25851.0,1,0,2013-11-02,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,44,8.16,3
10159,Undergraduate,Widow,58710.0,0,1,2013-03-31,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,52,8.76,19
1463,Undergraduate,Single,45160.0,1,1,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,64,7.76,2
5114,Master,Married,74806.0,0,1,2012-12-19,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,57,9.03,12
4990,Undergraduate,Married,59111.0,0,0,2013-02-05,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,68,8.9,19
4329,PhD,Married,18988.0,1,0,2014-05-23,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,38,7.61,2
10936,Undergraduate,Married,72190.0,0,0,2013-02-13,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,57,8.88,14
4692,Undergraduate,Married,7500.0,1,0,2012-01-08,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,46,9.98,2
7212,Undergraduate,Married,44794.0,0,1,2014-08-06,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,56,7.41,4
6086,Undergraduate,Married,80395.0,0,0,2013-11-23,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,67,8.11,22
437,Master,Widow,75012.0,0,0,2014-01-25,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,46,7.93,21
11171,Master,Married,56962.0,2,1,2013-11-10,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,57,8.14,7
11101,Undergraduate,Together,89891.0,0,0,2013-04-15,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,31,8.71,24
5329,PhD,Widow,35946.0,1,1,2013-09-27,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,73,8.26,2
610,PhD,Together,53593.0,1,1,2012-07-08,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,69,9.48,7
9384,Undergraduate,Married,66373.0,1,1,2013-12-06,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,44,8.07,9
5956,PhD,Widow,45072.0,1,2,2013-10-16,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,74,8.21,6
10430,Undergraduate,Widow,89694.0,1,1,2013-09-10,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,49,8.31,8
7875,Undergraduate,Married,72025.0,0,0,2014-04-29,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,73,7.68,24
7072,Undergraduate,Married,67432.0,0,1,2013-03-29,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,49,8.76,15
6255,Master,Together,70545.0,0,1,2014-03-06,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,70,7.82,11
6516,High School,Married,17487.0,1,0,2013-03-18,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,33,8.79,2
5564,Undergraduate,Together,62882.0,0,1,2012-09-08,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,53,9.31,16
5682,PhD,Single,64108.0,0,1,2013-03-23,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,69,8.78,22
7458,Master,Together,34941.0,1,1,2013-06-03,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,66,8.58,4
5237,PhD,Single,48767.0,1,2,2014-01-01,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,72,8.0,3
7761,Master,Together,38702.0,1,0,2013-01-08,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,44,8.98,5
5278,Undergraduate,Married,82224.0,0,0,2014-01-25,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,58,7.93,19
3560,Undergraduate,Together,83844.0,0,0,2013-12-05,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,70,8.07,18
7235,Master,Married,17003.0,1,0,2013-09-12,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,47,8.3,3
10548,Undergraduate,Single,71163.0,0,0,2014-09-03,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,27,7.33,22
2281,Undergraduate,Single,33697.0,1,0,2013-09-15,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,52,8.3,2
4073,Master,Married,63564.0,0,0,2014-01-29,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,68,7.92,26
6974,PhD,Together,83443.0,0,0,2013-12-31,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,50,8.0,20
7938,PhD,Together,51518.0,0,1,2013-03-10,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,64,8.81,13
7094,Undergraduate,Widow,58330.0,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,47,8.02,22
3667,Undergraduate,Married,80952.0,0,0,2013-02-28,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,53,8.84,23
7723,Undergraduate,Together,75507.0,0,0,2014-02-05,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,43,7.9,19
3870,Master,Together,63855.0,0,0,2013-09-02,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,44,8.33,22
4012,PhD,Together,62220.0,0,1,2012-11-08,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,50,9.15,13
5909,Undergraduate,Married,58512.0,0,1,2013-09-19,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,58,8.28,10
10470,Master,Married,40662.0,1,0,2013-03-15,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,43,8.8,4
6488,PhD,Married,38829.0,0,1,2014-06-04,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,63,7.58,6
10270,Master,Married,35523.0,1,0,2013-03-10,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,41,8.81,4
6887,Undergraduate,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,55,7.69,15
6406,Master,Married,78285.0,0,0,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,34,8.18,19
7573,PhD,Single,31626.0,1,0,2013-10-05,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,44,8.24,4
4508,Undergraduate,Single,75127.0,0,0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,70,7.61,17
221,Undergraduate,Married,48726.0,0,1,2013-04-27,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,67,8.68,6
5331,Undergraduate,Married,74985.0,0,0,2012-11-09,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,45,9.14,15
1911,Undergraduate,Together,67430.0,0,0,2012-05-09,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,35,9.65,27
20,Master,Married,46891.0,0,1,2013-01-09,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,57,8.98,6
8786,Master,Married,62058.0,0,1,2013-05-26,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,66,8.6,10
10582,Undergraduate,Married,72063.0,0,1,2013-03-07,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,43,8.82,17
1915,PhD,Married,78939.0,0,0,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,71,8.05,18
8897,Undergraduate,Single,42720.0,1,1,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,57,8.69,9
2371,Undergraduate,Married,33622.0,1,1,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,50,8.72,3
4303,PhD,Together,6835.0,0,1,2012-08-12,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,65,9.39,1
6825,Undergraduate,Together,41452.0,1,1,2013-06-03,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,69,8.58,2
1072,PhD,Single,40760.0,0,1,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,57,8.34,4
4964,PhD,Together,74250.0,0,0,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,64,7.93,16
2461,Master,Single,51124.0,1,1,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,67,8.04,2
10736,Undergraduate,Single,72258.0,0,1,2013-12-09,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,51,8.06,18
3194,PhD,Single,71466.0,0,0,2014-05-04,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,48,7.66,17
10839,Undergraduate,Together,36283.0,1,1,2014-04-14,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,46,7.72,2
49,Undergraduate,Single,20587.0,1,0,2014-11-05,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,52,7.16,3
4290,Undergraduate,Married,30467.0,1,0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,50,7.79,2
10219,Undergraduate,Together,31590.0,1,0,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,50,8.54,3
4211,High School,Married,20425.0,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,36,9.17,3
1135,Master,Together,17144.0,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,62,7.88,2
6299,PhD,Widow,42564.0,0,1,2013-02-01,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,54,8.91,12
10846,Master,Married,43783.0,1,0,2014-05-29,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,44,7.59,10
347,Undergraduate,Widow,40780.0,0,1,2012-08-09,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,46,9.4,9
6543,Master,Together,62847.0,0,0,2013-01-15,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,77,8.96,12
10446,PhD,Married,82017.0,0,0,2012-07-11,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,65,9.48,15
3479,Undergraduate,Single,16813.0,0,0,2013-07-19,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,72,8.45,4
11075,Undergraduate,Married,51267.0,1,1,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,44,8.18,7
4442,Undergraduate,Single,46524.0,0,1,2013-05-04,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,61,8.66,5
199,Master,Single,45183.0,0,0,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,60,8.95,11
6722,PhD,Married,70421.0,0,1,2014-06-28,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,68,7.51,17
796,Master,Widow,60161.0,0,1,2012-10-23,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,57,9.19,20
3749,Undergraduate,Together,73926.0,0,0,2013-02-03,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,49,8.91,22
8523,Undergraduate,Married,19329.0,1,0,2013-12-14,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,54,8.05,4
310,Master,Married,61872.0,0,1,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,52,8.05,13
8629,Undergraduate,Widow,46984.0,1,1,2013-03-26,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,66,8.77,3
236,Undergraduate,Married,34838.0,1,1,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,71,8.95,4
9930,PhD,Single,82716.0,0,0,2013-05-11,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,78,8.64,26
3483,Undergraduate,Married,48192.0,0,0,2013-06-04,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,64,8.58,19
4599,Master,Married,49681.0,0,2,2013-04-11,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,46,8.73,9
7326,Master,Married,56850.0,0,1,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,51,7.78,4
7352,Undergraduate,Married,55267.0,0,1,2013-10-21,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,65,8.2,9
2350,Undergraduate,Married,59666.0,1,1,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,50,8.78,6
9145,Undergraduate,Single,72504.0,0,1,2013-06-04,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,50,8.58,18
2964,Undergraduate,Married,26872.0,0,0,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,41,8.21,3
5585,Undergraduate,Single,21359.0,1,0,2013-04-20,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,50,8.7,3
9687,Undergraduate,Single,73170.0,0,0,2014-05-31,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,47,7.59,14
3732,Master,Married,52750.0,0,1,2013-04-02,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,67,8.75,15
6303,PhD,Together,91820.0,0,0,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,36,8.11,22
11176,PhD,Together,65968.0,0,1,2014-12-05,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,52,7.07,14
2986,Undergraduate,Married,30772.0,1,1,2014-12-03,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,46,7.08,2
7462,Undergraduate,Single,22507.0,0,0,2012-11-24,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,68,9.1,13
3900,Undergraduate,Married,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,50,7.76,19
7034,Master,Married,25804.0,1,0,2013-01-09,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,44,8.98,3
9493,PhD,Single,76412.0,0,0,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,42,8.66,16
1143,Undergraduate,Married,22063.0,1,0,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,50,8.4,3
1,Undergraduate,Single,57091.0,0,0,2014-06-15,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,61,7.55,16
3855,Undergraduate,Married,22419.0,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,59,8.71,6
5536,Undergraduate,Together,87771.0,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,63,8.61,18
5989,Master,Widow,78353.0,0,1,2013-04-16,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,63,8.71,22
9499,Undergraduate,Married,93404.0,1,2,2013-07-05,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,68,8.49,11
6768,Undergraduate,Widow,37859.0,1,2,2013-12-01,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,60,8.08,2
2150,PhD,Widow,80995.0,0,1,2013-11-05,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,64,8.16,20
6646,Undergraduate,Together,16529.0,1,0,2014-01-03,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,38,7.99,3
4887,PhD,Widow,55412.0,1,1,2013-11-22,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,46,8.11,4
8560,Undergraduate,Single,48789.0,0,0,2012-10-09,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,30,9.23,16
3321,PhD,Together,56575.0,0,2,2013-05-05,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,55,8.66,14
11003,Master,Together,25130.0,1,0,2013-02-10,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,42,8.89,3
10402,Undergraduate,Married,35441.0,1,1,2013-02-14,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,55,8.88,2
9904,Undergraduate,Married,71391.0,0,1,2013-03-29,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,66,8.76,18
6141,Master,Single,49494.0,1,0,2013-04-25,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,50,8.69,10
5687,Undergraduate,Widow,81702.0,0,0,2012-09-23,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,42,9.27,25
10856,Master,Single,45889.0,0,1,2013-02-07,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,42,8.9,3
5121,Undergraduate,Single,56628.0,0,1,2014-03-21,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,45,7.78,16
4186,Undergraduate,Together,34026.0,1,1,2013-05-08,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,72,8.65,3
368,Undergraduate,Married,40049.0,0,1,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,48,9.09,8
3312,Undergraduate,Single,34176.0,1,0,2014-12-05,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,34,7.07,3
11121,Undergraduate,Married,19419.0,1,0,2012-10-11,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,41,9.22,3
5332,Master,Married,82504.0,0,0,2013-07-27,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,62,8.43,15
5848,Undergraduate,Together,81205.0,0,0,2014-01-13,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,52,7.97,17
10343,Master,Single,61618.0,0,0,2012-09-29,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,31,9.26,15
5935,Master,Single,55284.0,0,1,2012-12-24,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,66,9.02,17
2895,Undergraduate,Single,49980.0,0,1,2013-10-23,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,59,8.19,7
10262,Undergraduate,Married,15072.0,2,0,2013-10-05,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,42,8.24,3
7848,Undergraduate,Single,49166.0,0,1,2013-06-13,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,48,8.55,9
9477,PhD,Married,65324.0,0,1,2014-11-01,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,68,7.17,14
4856,Master,Married,82347.0,0,0,2012-06-11,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,65,9.56,23
7186,PhD,Together,30843.0,1,1,2014-05-26,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,56,7.6,2
5794,PhD,Married,46374.0,0,1,2014-03-17,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,48,7.79,12
1456,Undergraduate,Single,60474.0,0,1,2013-01-04,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,43,8.99,17
4877,Master,Married,38576.0,0,1,2014-04-03,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,49,7.75,3
425,Undergraduate,Married,55357.0,2,0,2013-02-19,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,37,8.87,16
3007,Undergraduate,Together,37758.0,1,1,2012-04-10,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,56,9.73,2
